race_id,date,レース,開催地,bet_type,combination,payout,ninki,source
202602011001,2026-07-12,1,函館,単勝,4,430,2,jra
202602011001,2026-07-12,1,函館,複勝,4,120,2,jra
202602011001,2026-07-12,1,函館,複勝,6,110,1,jra
202602011001,2026-07-12,1,函館,複勝,12,170,4,jra
202602011001,2026-07-12,1,函館,枠連,4-5,360,1,jra
202602011001,2026-07-12,1,函館,馬連,4-6,360,1,jra
202602011001,2026-07-12,1,函館,ワイド,4-6,180,1,jra
202602011001,2026-07-12,1,函館,ワイド,4-12,460,5,jra
202602011001,2026-07-12,1,函館,ワイド,6-12,330,4,jra
202602011001,2026-07-12,1,函館,馬単,4-6,890,3,jra
202602011001,2026-07-12,1,函館,三連複,4-6-12,880,2,jra
202602011001,2026-07-12,1,函館,三連単,4-6-12,4070,9,jra
202602011002,2026-07-12,2,函館,単勝,7,390,2,jra
202602011002,2026-07-12,2,函館,複勝,7,200,3,jra
202602011002,2026-07-12,2,函館,複勝,11,420,7,jra
202602011002,2026-07-12,2,函館,複勝,6,500,8,jra
202602011002,2026-07-12,2,函館,枠連,5-7,2240,8,jra
202602011002,2026-07-12,2,函館,馬連,7-11,3950,15,jra
202602011002,2026-07-12,2,函館,ワイド,7-11,1170,14,jra
202602011002,2026-07-12,2,函館,ワイド,6-7,1430,18,jra
202602011002,2026-07-12,2,函館,ワイド,6-11,2630,31,jra
202602011002,2026-07-12,2,函館,馬単,7-11,6320,25,jra
202602011002,2026-07-12,2,函館,三連複,6-7-11,17670,57,jra
202602011002,2026-07-12,2,函館,三連単,7-11-6,84710,272,jra
202602011003,2026-07-12,3,函館,単勝,12,150,1,jra
202602011003,2026-07-12,3,函館,複勝,12,110,1,jra
202602011003,2026-07-12,3,函館,複勝,8,230,3,jra
202602011003,2026-07-12,3,函館,複勝,5,370,8,jra
202602011003,2026-07-12,3,函館,枠連,5-7,630,2,jra
202602011003,2026-07-12,3,函館,馬連,8-12,810,2,jra
202602011003,2026-07-12,3,函館,ワイド,8-12,380,2,jra
202602011003,2026-07-12,3,函館,ワイド,5-12,980,10,jra
202602011003,2026-07-12,3,函館,ワイド,5-8,2610,27,jra
202602011003,2026-07-12,3,函館,馬単,12-8,950,2,jra
202602011003,2026-07-12,3,函館,三連複,5-8-12,5420,14,jra
202602011003,2026-07-12,3,函館,三連単,12-8-5,11620,26,jra
202602011004,2026-07-12,4,函館,単勝,4,490,2,jra
202602011004,2026-07-12,4,函館,複勝,4,220,3,jra
202602011004,2026-07-12,4,函館,複勝,3,280,4,jra
202602011004,2026-07-12,4,函館,複勝,7,1440,13,jra
202602011004,2026-07-12,4,函館,枠連,2-2,2740,9,jra
202602011004,2026-07-12,4,函館,馬連,3-4,2730,8,jra
202602011004,2026-07-12,4,函館,ワイド,3-4,1100,8,jra
202602011004,2026-07-12,4,函館,ワイド,4-7,3970,36,jra
202602011004,2026-07-12,4,函館,ワイド,3-7,12610,74,jra
202602011004,2026-07-12,4,函館,馬単,4-3,4980,16,jra
202602011004,2026-07-12,4,函館,三連複,3-4-7,44620,117,jra
202602011004,2026-07-12,4,函館,三連単,4-3-7,128650,353,jra
202602011005,2026-07-12,5,函館,単勝,4,720,4,jra
202602011005,2026-07-12,5,函館,複勝,4,210,4,jra
202602011005,2026-07-12,5,函館,複勝,5,180,3,jra
202602011005,2026-07-12,5,函館,複勝,6,1180,9,jra
202602011005,2026-07-12,5,函館,枠連,4-5,1590,7,jra
202602011005,2026-07-12,5,函館,馬連,4-5,1880,8,jra
202602011005,2026-07-12,5,函館,ワイド,4-5,710,9,jra
202602011005,2026-07-12,5,函館,ワイド,4-6,3850,34,jra
202602011005,2026-07-12,5,函館,ワイド,5-6,3420,31,jra
202602011005,2026-07-12,5,函館,馬単,4-5,4260,20,jra
202602011005,2026-07-12,5,函館,三連複,4-5-6,17130,59,jra
202602011005,2026-07-12,5,函館,三連単,4-5-6,81420,291,jra
202602011006,2026-07-12,6,函館,単勝,1,1690,5,jra
202602011006,2026-07-12,6,函館,複勝,1,340,5,jra
202602011006,2026-07-12,6,函館,複勝,2,200,2,jra
202602011006,2026-07-12,6,函館,複勝,3,540,7,jra
202602011006,2026-07-12,6,函館,枠連,1-1,2480,10,jra
202602011006,2026-07-12,6,函館,馬連,1-2,2570,8,jra
202602011006,2026-07-12,6,函館,ワイド,1-2,850,8,jra
202602011006,2026-07-12,6,函館,ワイド,1-3,2090,24,jra
202602011006,2026-07-12,6,函館,ワイド,2-3,1140,13,jra
202602011006,2026-07-12,6,函館,馬単,1-2,7010,21,jra
202602011006,2026-07-12,6,函館,三連複,1-2-3,11060,34,jra
202602011006,2026-07-12,6,函館,三連単,1-2-3,57110,164,jra
202602011007,2026-07-12,7,函館,単勝,9,290,1,jra
202602011007,2026-07-12,7,函館,複勝,9,160,1,jra
202602011007,2026-07-12,7,函館,複勝,2,150,2,jra
202602011007,2026-07-12,7,函館,複勝,4,900,8,jra
202602011007,2026-07-12,7,函館,枠連,2-8,360,1,jra
202602011007,2026-07-12,7,函館,馬連,2-9,450,1,jra
202602011007,2026-07-12,7,函館,ワイド,2-9,250,1,jra
202602011007,2026-07-12,7,函館,ワイド,4-9,2720,26,jra
202602011007,2026-07-12,7,函館,ワイド,2-4,2590,24,jra
202602011007,2026-07-12,7,函館,馬単,9-2,880,2,jra
202602011007,2026-07-12,7,函館,三連複,2-4-9,5370,21,jra
202602011007,2026-07-12,7,函館,三連単,9-2-4,18800,80,jra
202602011008,2026-07-12,8,函館,単勝,2,280,1,jra
202602011008,2026-07-12,8,函館,複勝,2,170,3,jra
202602011008,2026-07-12,8,函館,複勝,9,140,1,jra
202602011008,2026-07-12,8,函館,複勝,8,260,5,jra
202602011008,2026-07-12,8,函館,枠連,2-7,430,1,jra
202602011008,2026-07-12,8,函館,馬連,2-9,620,1,jra
202602011008,2026-07-12,8,函館,ワイド,2-9,260,1,jra
202602011008,2026-07-12,8,函館,ワイド,2-8,760,8,jra
202602011008,2026-07-12,8,函館,ワイド,8-9,730,7,jra
202602011008,2026-07-12,8,函館,馬単,2-9,1010,2,jra
202602011008,2026-07-12,8,函館,三連複,2-8-9,2580,5,jra
202602011008,2026-07-12,8,函館,三連単,2-9-8,6930,12,jra
202602011009,2026-07-12,9,函館,単勝,1,1030,4,jra
202602011009,2026-07-12,9,函館,複勝,1,300,5,jra
202602011009,2026-07-12,9,函館,複勝,5,220,2,jra
202602011009,2026-07-12,9,函館,複勝,2,380,7,jra
202602011009,2026-07-12,9,函館,枠連,1-4,2030,8,jra
202602011009,2026-07-12,9,函館,馬連,1-5,2630,8,jra
202602011009,2026-07-12,9,函館,ワイド,1-5,1050,11,jra
202602011009,2026-07-12,9,函館,ワイド,1-2,1370,18,jra
202602011009,2026-07-12,9,函館,ワイド,2-5,1120,12,jra
202602011009,2026-07-12,9,函館,馬単,1-5,7360,29,jra
202602011009,2026-07-12,9,函館,三連複,1-2-5,7750,27,jra
202602011009,2026-07-12,9,函館,三連単,1-5-2,51420,187,jra
202602011010,2026-07-12,10,函館,単勝,6,980,6,jra
202602011010,2026-07-12,10,函館,複勝,6,290,6,jra
202602011010,2026-07-12,10,函館,複勝,5,420,7,jra
202602011010,2026-07-12,10,函館,複勝,8,510,8,jra
202602011010,2026-07-12,10,函館,枠連,5-5,5410,18,jra
202602011010,2026-07-12,10,函館,馬連,5-6,6380,21,jra
202602011010,2026-07-12,10,函館,ワイド,5-6,1890,24,jra
202602011010,2026-07-12,10,函館,ワイド,6-8,2960,30,jra
202602011010,2026-07-12,10,函館,ワイド,5-8,3470,31,jra
202602011010,2026-07-12,10,函館,馬単,6-5,11360,38,jra
202602011010,2026-07-12,10,函館,三連複,5-6-8,33180,75,jra
202602011010,2026-07-12,10,函館,三連単,6-5-8,189330,416,jra
202602011011,2026-07-12,11,函館,単勝,10,1110,8,jra
202602011011,2026-07-12,11,函館,複勝,10,420,9,jra
202602011011,2026-07-12,11,函館,複勝,12,380,8,jra
202602011011,2026-07-12,11,函館,複勝,4,170,1,jra
202602011011,2026-07-12,11,函館,枠連,6-7,2340,12,jra
202602011011,2026-07-12,11,函館,馬連,10-12,10030,43,jra
202602011011,2026-07-12,11,函館,ワイド,10-12,3350,47,jra
202602011011,2026-07-12,11,函館,ワイド,4-10,1180,13,jra
202602011011,2026-07-12,11,函館,ワイド,4-12,1240,16,jra
202602011011,2026-07-12,11,函館,馬単,10-12,17770,84,jra
202602011011,2026-07-12,11,函館,三連複,4-10-12,18150,79,jra
202602011011,2026-07-12,11,函館,三連単,10-12-4,104440,448,jra
202602011012,2026-07-12,12,函館,単勝,5,780,4,jra
202602011012,2026-07-12,12,函館,複勝,5,280,4,jra
202602011012,2026-07-12,12,函館,複勝,4,580,6,jra
202602011012,2026-07-12,12,函館,複勝,2,260,3,jra
202602011012,2026-07-12,12,函館,馬連,4-5,7600,17,jra
202602011012,2026-07-12,12,函館,ワイド,4-5,1620,17,jra
202602011012,2026-07-12,12,函館,ワイド,2-5,550,6,jra
202602011012,2026-07-12,12,函館,ワイド,2-4,1230,15,jra
202602011012,2026-07-12,12,函館,馬単,5-4,17400,33,jra
202602011012,2026-07-12,12,函館,三連複,2-4-5,8790,25,jra
202602011012,2026-07-12,12,函館,三連単,5-4-2,94910,164,jra
202603020601,2026-07-12,1,福島,単勝,3,330,2,jra
202603020601,2026-07-12,1,福島,複勝,3,150,2,jra
202603020601,2026-07-12,1,福島,複勝,13,710,10,jra
202603020601,2026-07-12,1,福島,複勝,6,140,1,jra
202603020601,2026-07-12,1,福島,枠連,3-8,670,2,jra
202603020601,2026-07-12,1,福島,馬連,3-13,8590,26,jra
202603020601,2026-07-12,1,福島,ワイド,3-13,1920,25,jra
202603020601,2026-07-12,1,福島,ワイド,3-6,240,1,jra
202603020601,2026-07-12,1,福島,ワイド,6-13,1830,24,jra
202603020601,2026-07-12,1,福島,馬単,3-13,12600,44,jra
202603020601,2026-07-12,1,福島,三連複,3-6-13,5710,21,jra
202603020601,2026-07-12,1,福島,三連単,3-13-6,48150,169,jra
202603020602,2026-07-12,2,福島,単勝,2,540,3,jra
202603020602,2026-07-12,2,福島,複勝,2,180,4,jra
202603020602,2026-07-12,2,福島,複勝,15,110,1,jra
202603020602,2026-07-12,2,福島,複勝,1,420,6,jra
202603020602,2026-07-12,2,福島,枠連,2-8,320,1,jra
202603020602,2026-07-12,2,福島,馬連,2-15,610,2,jra
202603020602,2026-07-12,2,福島,ワイド,2-15,330,3,jra
202603020602,2026-07-12,2,福島,ワイド,1-2,2250,20,jra
202603020602,2026-07-12,2,福島,ワイド,1-15,830,10,jra
202603020602,2026-07-12,2,福島,馬単,2-15,1390,6,jra
202603020602,2026-07-12,2,福島,三連複,1-2-15,6420,18,jra
202603020602,2026-07-12,2,福島,三連単,2-15-1,23280,67,jra
202603020603,2026-07-12,3,福島,単勝,9,150,1,jra
202603020603,2026-07-12,3,福島,複勝,9,110,1,jra
202603020603,2026-07-12,3,福島,複勝,13,290,6,jra
202603020603,2026-07-12,3,福島,複勝,6,150,2,jra
202603020603,2026-07-12,3,福島,枠連,5-7,880,4,jra
202603020603,2026-07-12,3,福島,馬連,9-13,1030,3,jra
202603020603,2026-07-12,3,福島,ワイド,9-13,430,4,jra
202603020603,2026-07-12,3,福島,ワイド,6-9,220,1,jra
202603020603,2026-07-12,3,福島,ワイド,6-13,1070,10,jra
202603020603,2026-07-12,3,福島,馬単,9-13,1310,4,jra
202603020603,2026-07-12,3,福島,三連複,6-9-13,1370,1,jra
202603020603,2026-07-12,3,福島,三連単,9-13-6,5390,10,jra
202603020604,2026-07-12,4,福島,単勝,6,460,3,jra
202603020604,2026-07-12,4,福島,複勝,6,150,2,jra
202603020604,2026-07-12,4,福島,複勝,8,150,4,jra
202603020604,2026-07-12,4,福島,複勝,5,150,3,jra
202603020604,2026-07-12,4,福島,枠連,6-7,1700,9,jra
202603020604,2026-07-12,4,福島,馬連,6-8,1390,6,jra
202603020604,2026-07-12,4,福島,ワイド,6-8,470,6,jra
202603020604,2026-07-12,4,福島,ワイド,5-6,390,3,jra
202603020604,2026-07-12,4,福島,ワイド,5-8,390,4,jra
202603020604,2026-07-12,4,福島,馬単,6-8,2790,12,jra
202603020604,2026-07-12,4,福島,三連複,5-6-8,1780,4,jra
202603020604,2026-07-12,4,福島,三連単,6-8-5,11420,30,jra
202603020605,2026-07-12,5,福島,単勝,12,210,1,jra
202603020605,2026-07-12,5,福島,複勝,12,120,1,jra
202603020605,2026-07-12,5,福島,複勝,4,160,2,jra
202603020605,2026-07-12,5,福島,複勝,14,580,8,jra
202603020605,2026-07-12,5,福島,枠連,2-6,390,1,jra
202603020605,2026-07-12,5,福島,馬連,4-12,640,2,jra
202603020605,2026-07-12,5,福島,ワイド,4-12,350,2,jra
202603020605,2026-07-12,5,福島,ワイド,12-14,1060,12,jra
202603020605,2026-07-12,5,福島,ワイド,4-14,2160,27,jra
202603020605,2026-07-12,5,福島,馬単,12-4,820,2,jra
202603020605,2026-07-12,5,福島,三連複,4-12-14,4960,14,jra
202603020605,2026-07-12,5,福島,三連単,12-4-14,13120,30,jra
202603020606,2026-07-12,6,福島,単勝,12,1570,7,jra
202603020606,2026-07-12,6,福島,複勝,12,310,5,jra
202603020606,2026-07-12,6,福島,複勝,6,190,2,jra
202603020606,2026-07-12,6,福島,複勝,10,860,9,jra
202603020606,2026-07-12,6,福島,枠連,3-6,390,1,jra
202603020606,2026-07-12,6,福島,馬連,6-12,3500,12,jra
202603020606,2026-07-12,6,福島,ワイド,6-12,1030,10,jra
202603020606,2026-07-12,6,福島,ワイド,10-12,5430,47,jra
202603020606,2026-07-12,6,福島,ワイド,6-10,3480,33,jra
202603020606,2026-07-12,6,福島,馬単,12-6,8400,33,jra
202603020606,2026-07-12,6,福島,三連複,6-10-12,40380,101,jra
202603020606,2026-07-12,6,福島,三連単,12-6-10,314270,688,jra
202603020607,2026-07-12,7,福島,単勝,4,430,2,jra
202603020607,2026-07-12,7,福島,複勝,4,200,2,jra
202603020607,2026-07-12,7,福島,複勝,12,310,5,jra
202603020607,2026-07-12,7,福島,複勝,10,230,3,jra
202603020607,2026-07-12,7,福島,枠連,2-6,710,2,jra
202603020607,2026-07-12,7,福島,馬連,4-12,3050,9,jra
202603020607,2026-07-12,7,福島,ワイド,4-12,990,9,jra
202603020607,2026-07-12,7,福島,ワイド,4-10,550,5,jra
202603020607,2026-07-12,7,福島,ワイド,10-12,1120,12,jra
202603020607,2026-07-12,7,福島,馬単,4-12,5520,18,jra
202603020607,2026-07-12,7,福島,三連複,4-10-12,5100,14,jra
202603020607,2026-07-12,7,福島,三連単,4-12-10,26920,76,jra
202603020608,2026-07-12,8,福島,単勝,12,290,1,jra
202603020608,2026-07-12,8,福島,複勝,12,130,1,jra
202603020608,2026-07-12,8,福島,複勝,6,160,3,jra
202603020608,2026-07-12,8,福島,複勝,9,420,9,jra
202603020608,2026-07-12,8,福島,枠連,5-8,460,1,jra
202603020608,2026-07-12,8,福島,馬連,6-12,500,1,jra
202603020608,2026-07-12,8,福島,ワイド,6-12,260,1,jra
202603020608,2026-07-12,8,福島,ワイド,9-12,1640,23,jra
202603020608,2026-07-12,8,福島,ワイド,6-9,2010,27,jra
202603020608,2026-07-12,8,福島,馬単,12-6,910,1,jra
202603020608,2026-07-12,8,福島,三連複,6-9-12,6990,23,jra
202603020608,2026-07-12,8,福島,三連単,12-6-9,23330,64,jra
202603020609,2026-07-12,9,福島,単勝,7,470,2,jra
202603020609,2026-07-12,9,福島,複勝,7,200,3,jra
202603020609,2026-07-12,9,福島,複勝,4,260,4,jra
202603020609,2026-07-12,9,福島,複勝,11,2730,14,jra
202603020609,2026-07-12,9,福島,枠連,3-5,1450,5,jra
202603020609,2026-07-12,9,福島,馬連,4-7,1730,4,jra
202603020609,2026-07-12,9,福島,ワイド,4-7,670,4,jra
202603020609,2026-07-12,9,福島,ワイド,7-11,7400,62,jra
202603020609,2026-07-12,9,福島,ワイド,4-11,11630,72,jra
202603020609,2026-07-12,9,福島,馬単,7-4,3060,7,jra
202603020609,2026-07-12,9,福島,三連複,4-7-11,46330,134,jra
202603020609,2026-07-12,9,福島,三連単,7-4-11,151120,474,jra
202603020610,2026-07-12,10,福島,単勝,11,430,2,jra
202603020610,2026-07-12,10,福島,複勝,11,140,2,jra
202603020610,2026-07-12,10,福島,複勝,3,130,1,jra
202603020610,2026-07-12,10,福島,複勝,8,450,8,jra
202603020610,2026-07-12,10,福島,枠連,3-8,440,1,jra
202603020610,2026-07-12,10,福島,馬連,3-11,610,1,jra
202603020610,2026-07-12,10,福島,ワイド,3-11,260,1,jra
202603020610,2026-07-12,10,福島,ワイド,8-11,1360,19,jra
202603020610,2026-07-12,10,福島,ワイド,3-8,1380,20,jra
202603020610,2026-07-12,10,福島,馬単,11-3,1360,2,jra
202603020610,2026-07-12,10,福島,三連複,3-8-11,4750,17,jra
202603020610,2026-07-12,10,福島,三連単,11-3-8,17660,67,jra
202603020611,2026-07-12,11,福島,単勝,11,500,2,jra
202603020611,2026-07-12,11,福島,複勝,11,240,2,jra
202603020611,2026-07-12,11,福島,複勝,6,370,6,jra
202603020611,2026-07-12,11,福島,複勝,9,1190,15,jra
202603020611,2026-07-12,11,福島,枠連,3-6,2310,8,jra
202603020611,2026-07-12,11,福島,馬連,6-11,3260,13,jra
202603020611,2026-07-12,11,福島,ワイド,6-11,1080,9,jra
202603020611,2026-07-12,11,福島,ワイド,9-11,6890,77,jra
202603020611,2026-07-12,11,福島,ワイド,6-9,9380,89,jra
202603020611,2026-07-12,11,福島,馬単,11-6,5750,21,jra
202603020611,2026-07-12,11,福島,三連複,6-9-11,68290,228,jra
202603020611,2026-07-12,11,福島,三連単,11-6-9,223050,767,jra
202603020612,2026-07-12,12,福島,単勝,15,840,5,jra
202603020612,2026-07-12,12,福島,複勝,15,310,5,jra
202603020612,2026-07-12,12,福島,複勝,1,180,2,jra
202603020612,2026-07-12,12,福島,複勝,10,1180,12,jra
202603020612,2026-07-12,12,福島,枠連,1-8,1310,5,jra
202603020612,2026-07-12,12,福島,馬連,1-15,2400,9,jra
202603020612,2026-07-12,12,福島,ワイド,1-15,830,8,jra
202603020612,2026-07-12,12,福島,ワイド,10-15,4500,46,jra
202603020612,2026-07-12,12,福島,ワイド,1-10,2900,33,jra
202603020612,2026-07-12,12,福島,馬単,15-1,4670,15,jra
202603020612,2026-07-12,12,福島,三連複,1-10-15,25550,83,jra
202603020612,2026-07-12,12,福島,三連単,15-1-10,99850,321,jra
202610020601,2026-07-12,1,小倉,単勝,10,330,1,jra
202610020601,2026-07-12,1,小倉,複勝,10,180,1,jra
202610020601,2026-07-12,1,小倉,複勝,2,850,10,jra
202610020601,2026-07-12,1,小倉,複勝,11,330,6,jra
202610020601,2026-07-12,1,小倉,枠連,1-5,4800,17,jra
202610020601,2026-07-12,1,小倉,馬連,2-10,8320,27,jra
202610020601,2026-07-12,1,小倉,ワイド,2-10,2950,32,jra
202610020601,2026-07-12,1,小倉,ワイド,10-11,700,6,jra
202610020601,2026-07-12,1,小倉,ワイド,2-11,5960,49,jra
202610020601,2026-07-12,1,小倉,馬単,10-2,13250,46,jra
202610020601,2026-07-12,1,小倉,三連複,2-10-11,23430,74,jra
202610020601,2026-07-12,1,小倉,三連単,10-2-11,93870,298,jra
202610020602,2026-07-12,2,小倉,単勝,9,450,2,jra
202610020602,2026-07-12,2,小倉,複勝,9,180,2,jra
202610020602,2026-07-12,2,小倉,複勝,6,240,4,jra
202610020602,2026-07-12,2,小倉,複勝,10,530,7,jra
202610020602,2026-07-12,2,小倉,枠連,4-6,1350,5,jra
202610020602,2026-07-12,2,小倉,馬連,6-9,1630,4,jra
202610020602,2026-07-12,2,小倉,ワイド,6-9,490,4,jra
202610020602,2026-07-12,2,小倉,ワイド,9-10,1380,16,jra
202610020602,2026-07-12,2,小倉,ワイド,6-10,1590,20,jra
202610020602,2026-07-12,2,小倉,馬単,9-6,2950,9,jra
202610020602,2026-07-12,2,小倉,三連複,6-9-10,8220,24,jra
202610020602,2026-07-12,2,小倉,三連単,9-6-10,29910,91,jra
202610020603,2026-07-12,3,小倉,単勝,2,300,2,jra
202610020603,2026-07-12,3,小倉,複勝,2,140,3,jra
202610020603,2026-07-12,3,小倉,複勝,5,120,1,jra
202610020603,2026-07-12,3,小倉,複勝,7,140,2,jra
202610020603,2026-07-12,3,小倉,枠連,2-3,310,1,jra
202610020603,2026-07-12,3,小倉,馬連,2-5,370,1,jra
202610020603,2026-07-12,3,小倉,ワイド,2-5,180,1,jra
202610020603,2026-07-12,3,小倉,ワイド,2-7,400,3,jra
202610020603,2026-07-12,3,小倉,ワイド,5-7,280,2,jra
202610020603,2026-07-12,3,小倉,馬単,2-5,760,2,jra
202610020603,2026-07-12,3,小倉,三連複,2-5-7,750,1,jra
202610020603,2026-07-12,3,小倉,三連単,2-5-7,2830,2,jra
202610020604,2026-07-12,4,小倉,単勝,7,380,1,jra
202610020604,2026-07-12,4,小倉,複勝,7,150,2,jra
202610020604,2026-07-12,4,小倉,複勝,12,190,5,jra
202610020604,2026-07-12,4,小倉,複勝,6,140,1,jra
202610020604,2026-07-12,4,小倉,枠連,5-8,590,3,jra
202610020604,2026-07-12,4,小倉,馬連,7-12,1450,8,jra
202610020604,2026-07-12,4,小倉,ワイド,7-12,530,7,jra
202610020604,2026-07-12,4,小倉,ワイド,6-7,280,1,jra
202610020604,2026-07-12,4,小倉,ワイド,6-12,590,9,jra
202610020604,2026-07-12,4,小倉,馬単,7-12,2320,11,jra
202610020604,2026-07-12,4,小倉,三連複,6-7-12,1680,4,jra
202610020604,2026-07-12,4,小倉,三連単,7-12-6,9710,33,jra
202610020605,2026-07-12,5,小倉,単勝,7,150,1,jra
202610020605,2026-07-12,5,小倉,複勝,7,110,1,jra
202610020605,2026-07-12,5,小倉,複勝,6,110,2,jra
202610020605,2026-07-12,5,小倉,複勝,1,130,4,jra
202610020605,2026-07-12,5,小倉,馬連,6-7,280,1,jra
202610020605,2026-07-12,5,小倉,ワイド,6-7,150,1,jra
202610020605,2026-07-12,5,小倉,ワイド,1-7,250,3,jra
