race_id,date,レース,開催地,馬名,馬番,着順,人気,確定オッズ,source
202603020303,2026-07-04,3,福島,ワンダーブリッツ,8,2,1,2.1,jra
202603020303,2026-07-04,3,福島,イントゥザウインド,12,3,2,2.2,jra
202603020303,2026-07-04,3,福島,キタノドンカルロ,15,4,3,7.9,jra
202603020303,2026-07-04,3,福島,ザンシュトーム,7,5,5,18.0,jra
202603020303,2026-07-04,3,福島,ショウナンタヅナ,14,6,4,15.3,jra
202603020303,2026-07-04,3,福島,アンコンケラブル,6,7,8,86.2,jra
202603020303,2026-07-04,3,福島,パワポケグッド,1,8,10,137.9,jra
202603020303,2026-07-04,3,福島,レインボーワールド,11,9,15,318.3,jra
202603020303,2026-07-04,3,福島,モータリゼーション,3,10,9,133.8,jra
202603020303,2026-07-04,3,福島,セイクリッドシチー,10,11,6,50.0,jra
202603020303,2026-07-04,3,福島,ワイルドカイザー,4,12,11,179.6,jra
202603020303,2026-07-04,3,福島,ナックキャンドル,5,13,12,197.5,jra
202603020303,2026-07-04,3,福島,ハッピーカーン,2,14,13,203.7,jra
202603020303,2026-07-04,3,福島,マンモスホームラン,13,15,7,72.7,jra
202603020304,2026-07-04,4,福島,グレイシエーション,9,1,1,1.6,jra
202603020304,2026-07-04,4,福島,リーデレクオーレ,16,2,2,7.8,jra
202603020304,2026-07-04,4,福島,ラウンドヒル,12,3,8,19.7,jra
202603020304,2026-07-04,4,福島,ロジスカヤ,3,4,6,16.8,jra
202603020304,2026-07-04,4,福島,シエラモレーナ,15,5,15,199.2,jra
202603020304,2026-07-04,4,福島,フレンドリーエール,5,6,11,96.1,jra
202603020304,2026-07-04,4,福島,タイセイスタナー,1,7,4,12.1,jra
202603020304,2026-07-04,4,福島,カラーオブサクセス,6,8,9,21.6,jra
202603020304,2026-07-04,4,福島,ミスティユニバンス,2,9,5,15.5,jra
202603020304,2026-07-04,4,福島,ハーティーチアーズ,10,10,12,135.1,jra
202603020304,2026-07-04,4,福島,アーリマックス,4,11,3,8.3,jra
202603020304,2026-07-04,4,福島,ナディア,8,12,7,19.3,jra
202603020304,2026-07-04,4,福島,ホウオウミステリー,14,13,13,146.3,jra
202603020304,2026-07-04,4,福島,アルファリラエ,13,14,14,149.4,jra
202603020304,2026-07-04,4,福島,トゥレイス,11,15,10,63.4,jra
202603020304,2026-07-04,4,福島,ロッタリーランド,7,16,16,333.2,jra
202603020305,2026-07-04,5,福島,スタースポット,1,1,2,4.1,jra
202603020305,2026-07-04,5,福島,グルドロッティン,10,2,3,6.7,jra
202603020305,2026-07-04,5,福島,フェリスセンダ,7,3,10,89.5,jra
202603020305,2026-07-04,5,福島,ブックオブケルズ,9,4,1,2.5,jra
202603020305,2026-07-04,5,福島,コルサロ,5,5,8,55.3,jra
202603020305,2026-07-04,5,福島,ハンデンブレイズ,6,6,11,103.5,jra
202603020305,2026-07-04,5,福島,コスモバルムンク,2,7,6,12.7,jra
202603020305,2026-07-04,5,福島,ロードムーブオン,14,8,4,7.4,jra
202603020305,2026-07-04,5,福島,ノーブルグランツ,13,9,7,13.6,jra
202603020305,2026-07-04,5,福島,レディレックス,12,10,12,146.5,jra
202603020305,2026-07-04,5,福島,リベラリズモ,8,11,9,57.3,jra
202603020305,2026-07-04,5,福島,サノノファイター,3,12,5,8.8,jra
202603020305,2026-07-04,5,福島,グラスクラージュ,11,13,13,160.2,jra
202603020305,2026-07-04,5,福島,マジックファイト,4,14,14,228.6,jra
202603020306,2026-07-04,6,福島,コンテミュール,4,1,4,7.6,jra
202603020306,2026-07-04,6,福島,クロダテ,10,2,1,2.0,jra
202603020306,2026-07-04,6,福島,ユイノリュウギ,11,3,7,28.4,jra
202603020306,2026-07-04,6,福島,オーケーエース,15,4,3,6.6,jra
202603020306,2026-07-04,6,福島,メジャーシンガー,6,5,2,5.1,jra
202603020306,2026-07-04,6,福島,ポッドレーヴ,8,6,10,62.0,jra
202603020306,2026-07-04,6,福島,ベルグラース,7,7,6,20.0,jra
202603020306,2026-07-04,6,福島,ファルコシニョーラ,13,8,5,10.3,jra
202603020306,2026-07-04,6,福島,ダブルブロッサム,12,9,12,103.2,jra
202603020306,2026-07-04,6,福島,キタノバトゥーキ,1,10,13,110.6,jra
202603020306,2026-07-04,6,福島,モーモーワン,9,11,14,120.3,jra
202603020306,2026-07-04,6,福島,メイクアマーク,3,12,8,34.2,jra
202603020306,2026-07-04,6,福島,スードランダム,14,13,9,39.1,jra
202603020306,2026-07-04,6,福島,ヤマタケゲンジ,5,14,15,261.2,jra
202603020306,2026-07-04,6,福島,ミュークゼウス,2,15,11,78.2,jra
202603020307,2026-07-04,7,福島,フレキシブル,7,1,3,5.2,jra
202603020307,2026-07-04,7,福島,アルティマローネ,9,2,8,29.6,jra
202603020307,2026-07-04,7,福島,ピースフルマインド,14,3,4,6.6,jra
202603020307,2026-07-04,7,福島,アンヴデット,13,4,6,16.9,jra
202603020307,2026-07-04,7,福島,アールグレイ,6,5,2,3.3,jra
202603020307,2026-07-04,7,福島,フロンテアムーン,3,6,10,49.8,jra
202603020307,2026-07-04,7,福島,ダイヤモンドパレス,2,7,1,3.1,jra
202603020307,2026-07-04,7,福島,ミセスジョーンズ,4,8,9,34.9,jra
202603020307,2026-07-04,7,福島,アドマイヤフク,11,9,12,97.6,jra
202603020307,2026-07-04,7,福島,ホウオウライラック,10,10,11,62.1,jra
202603020307,2026-07-04,7,福島,ギャニミード,8,11,5,15.1,jra
202603020307,2026-07-04,7,福島,ジーナグレイス,1,12,14,140.3,jra
202603020307,2026-07-04,7,福島,キタノアヤカ,15,13,13,128.4,jra
202603020307,2026-07-04,7,福島,ノーブルスアーク,12,14,16,269.7,jra
202603020307,2026-07-04,7,福島,アズサ,5,15,15,221.2,jra
202603020307,2026-07-04,7,福島,スターリットフレア,16,16,7,24.9,jra
202603020308,2026-07-04,8,福島,シューティングガイ,3,1,2,4.7,jra
202603020308,2026-07-04,8,福島,エアトベーレ,4,2,7,17.3,jra
202603020308,2026-07-04,8,福島,ヤングアメリカンズ,8,3,5,8.9,jra
202603020308,2026-07-04,8,福島,ルシャルムール,6,4,1,3.0,jra
202603020308,2026-07-04,8,福島,エウテルペ,7,5,12,77.4,jra
202603020308,2026-07-04,8,福島,コスモシェルベット,12,6,6,15.2,jra
202603020308,2026-07-04,8,福島,レッドルイナール,11,7,14,123.2,jra
202603020308,2026-07-04,8,福島,ユキノグラス,5,8,8,19.4,jra
202603020308,2026-07-04,8,福島,ベルチュガダン,14,9,4,7.0,jra
202603020308,2026-07-04,8,福島,ゴーゴーパンチ,1,10,3,6.2,jra
202603020308,2026-07-04,8,福島,エスシーレイジュ,9,11,13,86.2,jra
202603020308,2026-07-04,8,福島,パッカパッカブー,2,12,15,239.6,jra
202603020308,2026-07-04,8,福島,エコロストーム,15,13,10,37.2,jra
202603020308,2026-07-04,8,福島,ブリスキー,13,14,9,23.0,jra
202603020308,2026-07-04,8,福島,カフェロワドール,10,15,11,50.6,jra
202603020309,2026-07-04,9,福島,ムーンストラック,5,1,5,15.9,jra
202603020309,2026-07-04,9,福島,ミッドセンチュリー,7,2,4,11.2,jra
202603020309,2026-07-04,9,福島,トレベルオール,6,3,3,6.0,jra
202603020309,2026-07-04,9,福島,コスモアチーブ,4,4,2,5.5,jra
202603020309,2026-07-04,9,福島,アレクレア,3,5,9,92.8,jra
202603020309,2026-07-04,9,福島,アローメタル,9,6,1,1.5,jra
202603020309,2026-07-04,9,福島,マイネルボス,8,7,10,109.6,jra
202603020309,2026-07-04,9,福島,コスモエルヴァル,10,8,6,28.4,jra
202603020309,2026-07-04,9,福島,メアヴィア,2,9,8,35.0,jra
202603020309,2026-07-04,9,福島,ニシノイストワール,1,10,7,29.3,jra
202603020310,2026-07-04,10,福島,ディーズゴールド,4,1,1,2.7,jra
202603020310,2026-07-04,10,福島,ユイノマチブセ,10,2,3,7.3,jra
202603020310,2026-07-04,10,福島,レッドベルダンス,3,3,4,7.6,jra
202603020310,2026-07-04,10,福島,マンダリンボレロ,1,4,7,16.0,jra
202603020310,2026-07-04,10,福島,トゥーザムーン,8,5,5,7.9,jra
202603020310,2026-07-04,10,福島,ダディーズトリップ,5,6,9,37.7,jra
202603020310,2026-07-04,10,福島,キングツェッペリン,9,7,6,9.4,jra
202603020310,2026-07-04,10,福島,ウインアルドーレ,2,8,10,57.7,jra
202603020310,2026-07-04,10,福島,クロドラバール,7,9,8,31.6,jra
202603020310,2026-07-04,10,福島,エリーナストーム,6,10,2,4.0,jra
202603020311,2026-07-04,11,福島,ゲイルライダー,9,1,1,1.6,jra
202603020311,2026-07-04,11,福島,イリフィ,8,2,2,6.3,jra
202603020311,2026-07-04,11,福島,ラストシャリナ,3,3,7,26.4,jra
202603020311,2026-07-04,11,福島,テセラリアン,7,4,3,6.9,jra
202603020311,2026-07-04,11,福島,カネショウレジェン,10,5,4,9.2,jra
202603020311,2026-07-04,11,福島,ボディブロー,1,6,6,22.0,jra
202603020311,2026-07-04,11,福島,メイショウコバト,4,7,10,95.3,jra
202603020311,2026-07-04,11,福島,ゲキザル,2,8,8,27.8,jra
202603020311,2026-07-04,11,福島,アイアムユウシュン,6,9,5,13.4,jra
202603020311,2026-07-04,11,福島,ピックアップライン,5,10,9,45.5,jra
202603020312,2026-07-04,12,福島,ルージュブリッツ,13,1,7,12.3,jra
202603020312,2026-07-04,12,福島,プリュノワール,10,2,9,16.3,jra
202603020312,2026-07-04,12,福島,ロンドンアームズ,16,3,8,15.0,jra
202603020312,2026-07-04,12,福島,トワニ,14,4,1,3.3,jra
202603020312,2026-07-04,12,福島,リラベガ,11,5,3,6.5,jra
202603020312,2026-07-04,12,福島,カガラプンツェル,15,6,5,10.4,jra
202603020312,2026-07-04,12,福島,レッドカメリア,7,7,13,110.4,jra
202603020312,2026-07-04,12,福島,アルマロクザン,3,8,10,59.6,jra
202603020312,2026-07-04,12,福島,ルパヴィヨン,5,9,6,12.1,jra
202603020312,2026-07-04,12,福島,ラヴノー,6,10,2,4.4,jra
202603020312,2026-07-04,12,福島,ミセスリリー,4,11,11,88.1,jra
202603020312,2026-07-04,12,福島,パッションディーバ,8,12,15,138.1,jra
202603020312,2026-07-04,12,福島,アテンスマイル,2,13,14,122.6,jra
202603020312,2026-07-04,12,福島,カシノリアーナ,12,14,12,89.6,jra
202603020312,2026-07-04,12,福島,ブラックティンカー,9,15,4,8.7,jra
202603020312,2026-07-04,12,福島,ピクラリーダ,1,16,16,223.5,jra
202610020301,2026-07-04,1,小倉,アクロスザリバー,11,1,7,22.8,jra
202610020301,2026-07-04,1,小倉,ゴールデンルーキー,7,2,4,15.7,jra
202610020301,2026-07-04,1,小倉,メイショウソウセキ,6,3,2,6.5,jra
202610020301,2026-07-04,1,小倉,テイエムリステット,12,4,5,17.6,jra
202610020301,2026-07-04,1,小倉,アバットゥータ,4,5,1,1.4,jra
202610020301,2026-07-04,1,小倉,ゴーツウキリシマ,2,6,3,12.4,jra
202610020301,2026-07-04,1,小倉,アドアプローズ,3,7,10,80.8,jra
202610020301,2026-07-04,1,小倉,シークレットキー,10,8,8,25.3,jra
202610020301,2026-07-04,1,小倉,パーセルペーパー,5,9,9,26.7,jra
202610020301,2026-07-04,1,小倉,アニージョ,8,10,6,19.9,jra
202610020301,2026-07-04,1,小倉,キムタックフェイス,1,11,12,142.1,jra
202610020301,2026-07-04,1,小倉,シュエットアムール,9,12,11,102.4,jra
202610020302,2026-07-04,2,小倉,ニシノトリビュート,4,1,8,16.2,jra
202610020302,2026-07-04,2,小倉,ナデシコザクラ,8,2,12,52.4,jra
202610020302,2026-07-04,2,小倉,ヒャクギマル,5,3,13,61.3,jra
202610020302,2026-07-04,2,小倉,シャンデリュイーズ,12,3,7,16.0,jra
202610020302,2026-07-04,2,小倉,マルモリキャスター,9,5,4,7.4,jra
202610020302,2026-07-04,2,小倉,ランスオブラヴ,15,6,3,6.4,jra
202610020302,2026-07-04,2,小倉,アイルトン,6,7,1,3.0,jra
202610020302,2026-07-04,2,小倉,パープルウインド,16,8,17,134.2,jra
202610020302,2026-07-04,2,小倉,ルージュルガーノ,13,9,2,5.1,jra
202610020302,2026-07-04,2,小倉,ロングジーニアス,2,10,10,31.2,jra
202610020302,2026-07-04,2,小倉,サラサキングスター,7,11,11,42.8,jra
202610020302,2026-07-04,2,小倉,レイノルズナンバー,10,12,18,153.8,jra
202610020302,2026-07-04,2,小倉,ミヤノラングリー,14,13,16,114.4,jra
202610020302,2026-07-04,2,小倉,デュードロップ,11,14,9,24.2,jra
202610020302,2026-07-04,2,小倉,リフルフォース,1,15,6,15.0,jra
202610020302,2026-07-04,2,小倉,アンコ,18,16,14,71.2,jra
202610020302,2026-07-04,2,小倉,マリノムーンリーフ,17,17,5,13.6,jra
202610020302,2026-07-04,2,小倉,メドウセージ,3,18,15,93.2,jra
202610020303,2026-07-04,3,小倉,ドリームプレミア,8,1,1,2.1,jra
202610020303,2026-07-04,3,小倉,シャンドラファール,11,2,2,3.4,jra
202610020303,2026-07-04,3,小倉,テイエムプレミラン,13,3,5,14.7,jra
202610020303,2026-07-04,3,小倉,シャリキモン,15,4,3,11.8,jra
202610020303,2026-07-04,3,小倉,リアライズパリオ,5,5,4,13.6,jra
202610020303,2026-07-04,3,小倉,レットミーテイク,1,6,10,44.4,jra
202610020303,2026-07-04,3,小倉,レイワノキセキ,9,7,11,54.2,jra
202610020303,2026-07-04,3,小倉,ブライトココナッツ,12,8,13,74.5,jra
202610020303,2026-07-04,3,小倉,メイショウシュハリ,10,9,14,127.5,jra
202610020303,2026-07-04,3,小倉,サトノトリニティ,7,10,7,20.2,jra
202610020303,2026-07-04,3,小倉,カパルア,14,11,8,25.7,jra
202610020303,2026-07-04,3,小倉,ベルドゥニュイ,2,12,16,241.0,jra
202610020303,2026-07-04,3,小倉,マイネルホウセン,16,13,6,18.8,jra
202610020303,2026-07-04,3,小倉,ビースペシフィック,3,14,15,155.2,jra
202610020303,2026-07-04,3,小倉,ミスティックレイン,6,15,12,66.6,jra
202610020303,2026-07-04,3,小倉,スピーチバルーン,4,16,9,32.4,jra
202610020304,2026-07-04,4,小倉,アンティスマ,6,1,2,3.7,jra
202610020304,2026-07-04,4,小倉,マーゴットガイア,1,2,1,2.0,jra
202610020304,2026-07-04,4,小倉,エンジェルグラース,16,3,9,38.4,jra
202610020304,2026-07-04,4,小倉,ヴォメロ,11,4,6,24.2,jra
202610020304,2026-07-04,4,小倉,ヒデガミティアラ,2,5,16,282.0,jra
202610020304,2026-07-04,4,小倉,カワキタベレッタ,4,6,13,194.3,jra
202610020304,2026-07-04,4,小倉,アキノビューティー,3,7,3,5.8,jra
202610020304,2026-07-04,4,小倉,ダンツカレン,9,8,12,92.7,jra
202610020304,2026-07-04,4,小倉,ショルタメンテ,7,9,10,63.1,jra
202610020304,2026-07-04,4,小倉,セントピュアベース,14,10,7,27.2,jra
202610020304,2026-07-04,4,小倉,オーケーキュート,5,11,4,14.3,jra
202610020304,2026-07-04,4,小倉,ヴェロシオン,15,12,14,215.4,jra
202610020304,2026-07-04,4,小倉,モンテパステル,8,13,8,31.4,jra
202610020304,2026-07-04,4,小倉,ダノンロワール,12,14,5,18.8,jra
202610020304,2026-07-04,4,小倉,デルマトカチ,13,15,15,273.2,jra
202610020304,2026-07-04,4,小倉,イットガール,10,16,11,64.5,jra
202610020305,2026-07-04,5,小倉,ブルーチップ,3,1,5,13.3,jra
202610020305,2026-07-04,5,小倉,プリンキピッサ,2,2,4,8.8,jra
202610020305,2026-07-04,5,小倉,シャローフォレスト,6,3,6,20.2,jra
202610020305,2026-07-04,5,小倉,ココモフィーバー,1,4,3,8.5,jra
202610020305,2026-07-04,5,小倉,マルモリマイベスト,11,5,11,137.1,jra
202610020305,2026-07-04,5,小倉,ナミオトノヒビキ,7,6,9,50.9,jra
202610020305,2026-07-04,5,小倉,ワイドアイリー,4,7,10,57.6,jra
202610020305,2026-07-04,5,小倉,ルマンサルト,12,8,2,8.2,jra
202610020305,2026-07-04,5,小倉,ディーエスシン,10,9,1,1.4,jra
202610020305,2026-07-04,5,小倉,テーオージャスミン,9,10,8,47.0,jra
202610020305,2026-07-04,5,小倉,ゴールドショーマン,13,11,7,33.1,jra
202610020305,2026-07-04,5,小倉,チョウチャンピオン,5,12,13,281.3,jra
202610020305,2026-07-04,5,小倉,カシノスワッグ,8,13,12,180.2,jra
202610020306,2026-07-04,6,小倉,ピエナオルカ,9,1,1,3.7,jra
202610020306,2026-07-04,6,小倉,ベルアズーロ,2,2,9,30.5,jra
202610020306,2026-07-04,6,小倉,キングズテイル,15,3,6,15.1,jra
202610020306,2026-07-04,6,小倉,キープシャイニング,14,4,4,5.7,jra
202610020306,2026-07-04,6,小倉,マーチンゲール,6,5,3,5.1,jra
202610020306,2026-07-04,6,小倉,ブクブクー,1,6,12,61.5,jra
202610020306,2026-07-04,6,小倉,カミノトップワン,8,7,15,163.5,jra
202610020306,2026-07-04,6,小倉,エクスマウス,3,8,14,160.4,jra
202610020306,2026-07-04,6,小倉,バチラ,13,9,10,45.0,jra
202610020306,2026-07-04,6,小倉,フルドフォルク,12,10,13,82.1,jra
202610020306,2026-07-04,6,小倉,ハギノクリーガー,16,11,16,271.3,jra
202610020306,2026-07-04,6,小倉,ラッキーストーン,10,12,7,21.7,jra
202610020306,2026-07-04,6,小倉,ピコオーバル,5,13,2,4.7,jra
202610020306,2026-07-04,6,小倉,ロンバルドシチー,11,14,8,29.8,jra
202610020306,2026-07-04,6,小倉,ジャスティンゴッホ,4,15,5,7.2,jra
202610020306,2026-07-04,6,小倉,クロワール,7,16,11,49.3,jra
202610020307,2026-07-04,7,小倉,ベンティガオルサ,10,1,2,4.5,jra
202610020307,2026-07-04,7,小倉,シュプリームレルム,9,2,4,7.8,jra
202610020307,2026-07-04,7,小倉,ララディアーブル,13,3,5,8.3,jra
202610020307,2026-07-04,7,小倉,フェブリノ,7,4,8,22.8,jra
202610020307,2026-07-04,7,小倉,ワンダーリュクス,6,5,14,285.0,jra
202610020307,2026-07-04,7,小倉,プロスト,14,6,10,58.6,jra
202610020307,2026-07-04,7,小倉,バックドラフト,11,7,7,19.5,jra
202610020307,2026-07-04,7,小倉,シンゼンイセ,5,8,16,319.3,jra
202610020307,2026-07-04,7,小倉,ホワイトフレイムス,16,9,3,5.7,jra
202610020307,2026-07-04,7,小倉,ジージージェット,12,10,6,18.5,jra
202610020307,2026-07-04,7,小倉,プリティウーマン,15,11,11,79.8,jra
202610020307,2026-07-04,7,小倉,ホウオウモチーヴ,4,12,1,2.6,jra
202610020307,2026-07-04,7,小倉,ワルツプリンセス,8,13,13,171.5,jra
202610020307,2026-07-04,7,小倉,サンライズレマ,1,14,12,91.0,jra
202610020307,2026-07-04,7,小倉,ステラネージュ,3,15,9,44.3,jra
202610020307,2026-07-04,7,小倉,テイエムローズダン,2,16,15,309.0,jra
202610020308,2026-07-04,8,小倉,ブルーマッキンジー,8,1,1,1.6,jra
202610020308,2026-07-04,8,小倉,カネコメファミリー,2,2,3,6.7,jra
202610020308,2026-07-04,8,小倉,プルミエールパス,6,3,8,33.2,jra
202610020308,2026-07-04,8,小倉,ベラジオリン,4,4,4,12.0,jra
202610020308,2026-07-04,8,小倉,アメリカンビヨンド,1,5,6,13.7,jra
202610020308,2026-07-04,8,小倉,アイファーモービル,11,6,7,33.1,jra
202610020308,2026-07-04,8,小倉,ミヤフロント,9,7,2,6.3,jra
202610020308,2026-07-04,8,小倉,ミヤラティーニ,13,8,9,38.9,jra
202610020308,2026-07-04,8,小倉,アスコットアイ,10,9,11,76.1,jra
202610020308,2026-07-04,8,小倉,エルル,3,10,5,13.1,jra
202610020308,2026-07-04,8,小倉,イチトゼロノアイダ,5,11,10,48.4,jra
202610020308,2026-07-04,8,小倉,ピオニエーレ,7,12,12,302.3,jra
202610020308,2026-07-04,8,小倉,ナムラトロム,12,13,13,403.3,jra
202610020309,2026-07-04,9,小倉,グッドピース,7,1,1,2.3,jra
202610020309,2026-07-04,9,小倉,ミライハーモニー,11,2,4,7.1,jra
202610020309,2026-07-04,9,小倉,ケイアイクビラ,5,3,7,16.9,jra
202610020309,2026-07-04,9,小倉,ラブアイミー,12,4,9,45.8,jra
202610020309,2026-07-04,9,小倉,キョラムン,4,5,2,5.2,jra
202610020309,2026-07-04,9,小倉,マウンテンバローズ,9,6,5,9.4,jra
202610020309,2026-07-04,9,小倉,ギザキズラヴ,8,7,10,58.4,jra
202610020309,2026-07-04,9,小倉,スピリットライズ,3,8,6,14.0,jra
202610020309,2026-07-04,9,小倉,ソリスディエス,6,9,8,20.2,jra
202610020309,2026-07-04,9,小倉,リアルアルバ,10,10,11,59.3,jra
202610020309,2026-07-04,9,小倉,フィオラーノ,1,11,3,6.9,jra
202610020309,2026-07-04,9,小倉,ネフェルアスティ,2,12,12,113.6,jra
202610020310,2026-07-04,10,小倉,ローズカリス,6,1,2,3.4,jra
202610020310,2026-07-04,10,小倉,パールフロント,8,2,4,9.8,jra
202610020310,2026-07-04,10,小倉,ザウリ,4,3,3,7.0,jra
202610020310,2026-07-04,10,小倉,ゴールデンバランス,12,4,1,2.7,jra
202610020310,2026-07-04,10,小倉,ペイシャヴァルツー,1,5,8,27.0,jra
202610020310,2026-07-04,10,小倉,リクエイ,5,6,11,43.5,jra
202610020310,2026-07-04,10,小倉,ディーエスショウマ,3,7,7,21.2,jra
202610020310,2026-07-04,10,小倉,セールヴォラン,10,8,5,9.9,jra
202610020310,2026-07-04,10,小倉,パルプフィクション,2,9,9,30.2,jra
202610020310,2026-07-04,10,小倉,ブルーノート,11,10,12,119.6,jra
202610020310,2026-07-04,10,小倉,アストラカ,9,11,10,34.2,jra
202610020310,2026-07-04,10,小倉,ジャスパーソレイユ,7,12,6,13.0,jra
202610020311,2026-07-04,11,小倉,ネブラディスク,3,1,2,2.4,jra
202610020311,2026-07-04,11,小倉,サウンドムーブ,4,2,1,2.2,jra
202610020311,2026-07-04,11,小倉,ハギノアルデバラン,1,3,10,65.0,jra
202610020311,2026-07-04,11,小倉,マトラコーニッシュ,14,4,7,23.3,jra
202610020311,2026-07-04,11,小倉,ドットクルー,8,5,13,93.2,jra
202610020311,2026-07-04,11,小倉,レディーミコノス,11,6,3,12.9,jra
202610020311,2026-07-04,11,小倉,アラタマフェーヴル,5,7,4,14.6,jra
202610020311,2026-07-04,11,小倉,アルトゥーム,9,8,14,118.0,jra
202610020311,2026-07-04,11,小倉,トーアライデン,7,9,8,35.8,jra
202610020311,2026-07-04,11,小倉,ナヴォーナ,6,10,12,75.3,jra
202610020311,2026-07-04,11,小倉,ウォーターガーベラ,12,11,6,22.5,jra
202610020311,2026-07-04,11,小倉,ヴィスマール,2,12,5,16.2,jra
202610020311,2026-07-04,11,小倉,モアリジット,13,13,9,37.5,jra
202610020311,2026-07-04,11,小倉,スリリングチェイス,10,14,11,74.0,jra
202610020312,2026-07-04,12,小倉,ユメシバイ,6,1,9,21.3,jra
202610020312,2026-07-04,12,小倉,ムーンリットアイル,1,2,1,2.6,jra
202610020312,2026-07-04,12,小倉,アカウフリューゲル,7,3,2,6.2,jra
202610020312,2026-07-04,12,小倉,ペガサスノース,4,4,6,10.4,jra
202610020312,2026-07-04,12,小倉,ジャンヌローサ,10,5,4,7.8,jra
202610020312,2026-07-04,12,小倉,ヒットザグラウンド,8,6,7,11.4,jra
202610020312,2026-07-04,12,小倉,ピリカサンライズ,11,7,11,165.3,jra
202610020312,2026-07-04,12,小倉,ラブカムーン,5,8,10,96.4,jra
202610020312,2026-07-04,12,小倉,ペンテリコン,3,9,5,9.7,jra
202610020312,2026-07-04,12,小倉,ミトノリン,12,10,3,6.8,jra
202610020312,2026-07-04,12,小倉,エピッククイーン,9,11,8,11.7,jra
202610020312,2026-07-04,12,小倉,コヒロ,2,12,12,257.4,jra
202602010801,2026-07-05,1,函館,ライーリーアース,4,1,5,9.4,jra
202602010801,2026-07-05,1,函館,チカバリエンテ,7,2,3,5.9,jra
202602010801,2026-07-05,1,函館,キチロクタワー,2,3,4,6.8,jra
202602010801,2026-07-05,1,函館,リアルジャパン,8,4,8,62.8,jra
202602010801,2026-07-05,1,函館,レインボースター,9,5,7,37.0,jra
